 ,Mean
1,104.320
2,102.720
3,103.360
4,102.800
5,102.880
6,102.760
7,101.680
8,102.160
9,101.520
10,101.680
11,102.200
12,102.280
13,101.640
14,102.560
15,102.360
16,103.280
17,102.760
18,103.880
19,103.040
20,103.240
21,102.480
22,102.960
23,103.440
24,103.480
25,102.840
26,103.760
27,103.120
28,103.200
29,103.440
30,103.440
31,104.480
32,104.080
33,104.200
34,103.520
35,103.120
36,103.440
37,103.760
38,104.200
39,104.520
40,104.160
41,105.000
42,104.680
43,104.640
44,106.000
45,104.440
46,104.760
47,105.400
48,106.480
49,107.680
50,106.400
51,105.840
52,107.440
53,107.520
54,105.640
55,106.520
56,106.520
57,106.160
58,106.840
59,107.280
60,107.880
61,107.640
62,108.920
63,105.960
64,106.920
65,106.120
66,106.120
67,107.720
68,107.760
69,105.920
70,106.520
71,107.800
72,107.000
73,106.120
74,107.280
75,105.960
76,106.640
77,107.160
78,107.920
79,108.120
80,106.760
81,107.760
82,107.600
83,106.760
84,106.920
85,106.680
86,107.160
87,105.680
88,106.720
89,106.200
90,105.960
91,104.840
92,105.640
93,105.800
94,106.400
95,105.200
96,107.000
97,105.280
