 ,Mean
1,104.480
2,103.520
3,102.920
4,104.040
5,102.520
6,104.000
7,102.960
8,102.600
9,103.000
10,102.560
11,103.760
12,105.120
13,103.080
14,104.040
15,103.600
16,103.320
17,104.240
18,102.880
19,104.680
20,103.360
21,103.800
22,101.960
23,102.880
24,101.760
25,101.720
26,104.280
27,103.760
28,103.280
29,103.560
30,103.520
31,103.360
32,103.600
33,102.360
34,102.720
35,103.280
36,103.200
37,102.000
38,102.960
39,102.440
40,102.640
41,103.600
42,102.840
43,102.960
44,102.560
45,104.240
46,104.000
47,102.080
48,103.360
49,103.840
50,103.440
51,103.400
52,102.920
53,104.840
54,104.360
55,103.080
56,102.800
57,103.560
58,103.800
59,105.160
60,102.840
61,103.520
62,102.520
63,103.960
64,104.520
65,103.480
66,102.800
67,103.000
68,102.920
69,103.520
70,103.400
71,102.000
72,102.600
73,102.520
74,102.760
75,102.000
76,102.480
77,102.320
78,102.440
79,104.040
80,102.680
81,102.200
82,102.880
83,103.360
84,102.520
85,103.360
86,102.000
87,103.840
88,104.280
89,103.000
90,102.920
91,103.480
92,101.920
93,103.080
94,102.480
95,102.640
96,102.960
97,102.440
