 ,Mean
1,110.015
2,109.426
3,109.293
4,109.566
5,109.379
6,110.283
7,110.031
8,109.361
9,110.145
10,111.118
11,111.193
12,111.705
13,111.467
14,111.932
15,111.066
16,110.854
17,110.956
18,112.130
19,111.644
20,111.735
21,112.957
22,112.075
23,112.336
24,111.601
25,112.313
26,112.151
27,112.799
28,111.868
29,110.993
30,112.381
31,112.876
32,111.658
33,110.600
34,110.797
35,111.669
36,111.772
37,111.817
38,111.902
39,111.295
40,111.573
41,111.639
42,111.439
43,111.649
44,112.244
45,112.112
46,110.671
47,111.899
48,111.826
49,111.445
50,110.688
51,110.592
52,111.516
53,111.334
54,112.229
55,113.251
56,111.180
57,112.030
58,110.987
59,111.019
60,111.828
61,111.166
62,111.709
63,111.933
64,111.363
65,111.991
66,111.324
67,111.416
68,111.078
69,110.919
70,111.398
71,112.240
72,111.618
73,112.158
74,111.572
75,112.453
76,112.623
77,112.600
78,112.601
79,111.416
80,112.484
81,113.421
82,111.547
83,112.181
84,113.331
85,112.485
86,113.314
87,112.595
88,112.000
89,112.833
90,112.534
91,112.578
92,113.012
93,112.854
94,111.885
95,111.996
96,112.589
97,112.020
