 ,Mean
1,103.048
2,102.788
3,102.636
4,102.543
5,102.548
6,102.401
7,102.582
8,102.462
9,102.575
10,102.938
11,102.976
12,103.124
13,103.231
14,103.253
15,103.196
16,103.304
17,103.319
18,103.294
19,103.403
20,103.339
21,103.456
22,103.367
23,103.309
24,103.407
25,103.485
26,103.391
27,103.813
28,103.368
29,103.810
30,103.692
31,104.057
32,104.404
33,104.321
34,104.653
35,104.915
36,105.052
37,105.721
38,105.793
39,105.638
40,105.684
41,105.958
42,105.968
43,105.542
44,105.884
45,105.927
46,106.189
47,106.205
48,106.491
49,106.287
50,105.889
51,106.449
52,106.767
53,106.612
54,107.640
55,107.017
56,107.571
57,107.157
58,106.954
59,107.667
60,109.401
61,109.284
62,110.250
63,112.054
64,111.358
65,111.822
66,112.476
67,112.649
68,112.810
69,112.983
70,113.858
71,113.684
72,115.428
73,115.910
74,116.435
75,118.347
76,118.071
77,118.483
78,118.775
79,119.717
80,120.520
81,120.534
82,118.730
83,116.910
84,116.585
85,116.022
86,117.297
87,116.275
88,117.071
89,118.769
90,117.702
91,116.832
92,117.202
93,115.809
94,116.075
95,115.944
96,116.897
97,118.597
