 ,Mean
1,102.441
2,102.247
3,102.116
4,102.044
5,101.842
6,101.900
7,102.104
8,102.201
9,102.176
10,102.316
11,102.360
12,102.596
13,102.627
14,102.625
15,102.680
16,102.794
17,102.737
18,103.009
19,103.054
20,103.199
21,103.263
22,103.468
23,103.708
24,104.113
25,104.015
26,104.418
27,104.588
28,104.868
29,105.314
30,105.536
31,105.907
32,105.955
33,106.690
34,106.998
35,107.326
36,107.108
37,107.417
38,107.814
39,108.070
40,108.280
41,107.969
42,108.937
43,108.526
44,108.714
45,108.710
46,109.231
47,109.298
48,109.102
49,109.769
50,109.690
51,109.786
52,110.265
53,110.396
54,111.275
55,111.433
56,111.586
57,111.276
58,111.699
59,111.298
60,112.144
61,112.189
62,112.317
63,112.436
64,113.387
65,112.661
66,112.888
67,113.979
68,114.735
69,114.924
70,114.922
71,116.199
72,116.343
73,116.068
74,116.004
75,116.502
76,115.800
77,116.224
78,115.632
79,115.896
80,115.442
81,115.226
82,114.902
83,114.608
84,114.459
85,114.343
86,113.769
87,113.116
88,113.525
89,114.194
90,114.308
91,114.360
92,114.329
93,114.202
94,113.585
95,113.496
96,113.484
97,112.814
