 ,Mean
1,101.000
2,100.680
3,100.240
4,100.600
5,100.440
6,100.440
7,100.680
8,100.160
9,99.880
10,100.400
11,100.560
12,100.600
13,100.520
14,101.320
15,100.520
16,100.520
17,100.200
18,100.400
19,100.800
20,101.080
21,101.120
22,100.560
23,100.040
24,100.200
25,100.880
26,101.200
27,100.680
28,100.800
29,100.320
30,100.520
31,100.560
32,100.280
33,100.800
34,100.560
35,100.680
36,100.080
37,100.520
38,100.400
39,100.680
40,100.720
41,100.360
42,100.440
43,100.680
44,100.800
45,100.920
46,100.760
47,100.520
48,100.600
49,100.440
50,101.320
51,100.720
52,100.800
53,100.000
54,101.160
55,100.400
56,100.400
57,99.720
58,99.920
59,100.160
60,100.760
61,100.760
62,100.880
63,100.200
64,100.520
65,100.360
66,100.240
67,100.680
68,100.880
69,100.480
70,100.440
71,100.120
72,100.800
73,100.160
74,100.120
75,100.200
76,100.680
77,100.320
78,101.200
79,100.640
80,101.080
81,100.120
82,100.320
83,100.560
84,99.920
85,100.560
86,100.040
87,100.400
88,100.120
89,100.040
90,100.880
91,100.800
92,100.920
93,100.760
94,100.480
95,100.880
96,101.160
97,101.040
