 ,Mean
1,103.320
2,101.960
3,102.920
4,103.080
5,102.160
6,103.200
7,102.600
8,103.240
9,103.080
10,104.440
11,103.600
12,106.000
13,102.400
14,102.920
15,102.880
16,104.400
17,102.840
18,103.920
19,103.000
20,102.920
21,104.600
22,104.720
23,104.520
24,103.800
25,104.400
26,102.320
27,104.080
28,104.440
29,104.200
30,103.080
31,103.440
32,103.080
33,102.840
34,104.760
35,104.200
36,103.480
37,103.720
38,103.040
39,104.600
40,103.400
41,102.960
42,103.120
43,102.520
44,102.360
45,102.400
46,102.560
47,104.080
48,103.440
49,101.880
50,103.440
51,103.520
52,102.840
53,102.960
54,103.480
55,103.680
56,102.720
57,103.320
58,103.240
59,102.920
60,102.240
61,103.920
62,102.880
63,103.640
64,102.440
65,102.520
66,102.960
67,103.320
68,103.520
69,103.440
70,102.800
71,102.280
72,102.600
73,102.000
74,102.800
75,102.960
76,103.120
77,102.320
78,103.160
79,102.200
80,102.760
81,102.120
82,101.880
83,103.040
84,103.280
85,103.000
86,102.560
87,102.960
88,103.280
89,103.920
90,103.760
91,102.880
92,103.480
93,103.520
94,102.760
95,103.960
96,101.640
97,103.400
