 ,Mean
1,100.840
2,100.480
3,101.000
4,100.960
5,100.840
6,100.120
7,100.000
8,100.120
9,100.640
10,100.640
11,100.800
12,99.840
13,100.280
14,100.280
15,100.920
16,99.920
17,100.240
18,100.360
19,100.640
20,100.600
21,100.560
22,100.760
23,100.560
24,101.080
25,100.000
26,100.560
27,100.840
28,100.480
29,100.280
30,100.280
31,100.600
32,100.280
33,100.440
34,100.480
35,100.880
36,100.800
37,100.240
38,100.320
39,100.640
40,100.720
41,100.200
42,100.440
43,99.600
44,100.760
45,100.000
46,101.000
47,100.480
48,100.680
49,101.000
50,100.280
51,100.880
52,100.680
53,100.440
54,100.880
55,100.680
56,100.160
57,100.120
58,100.800
59,100.960
60,100.880
61,101.200
62,100.640
63,100.520
64,100.600
65,100.680
66,100.640
67,100.480
68,100.600
69,100.960
70,100.000
71,100.720
72,100.000
73,100.320
74,100.480
75,100.880
76,100.840
77,100.840
78,100.440
79,100.160
80,100.600
81,100.200
82,101.240
83,100.720
84,99.880
85,100.400
86,100.680
87,101.120
88,99.840
89,100.200
90,100.640
91,100.560
92,100.600
93,100.760
94,100.160
95,100.600
96,100.560
97,101.240
