 ,Mean
1,108.240
2,108.640
3,108.120
4,108.320
5,109.280
6,107.920
7,108.880
8,108.760
9,109.120
10,110.520
11,107.960
12,109.120
13,107.760
14,108.520
15,106.080
16,106.760
17,107.160
18,107.160
19,109.440
20,108.120
21,106.680
22,107.240
23,108.120
24,108.280
25,109.120
26,109.360
27,107.320
28,108.200
29,107.160
30,108.360
31,109.240
32,107.480
33,107.800
34,108.240
35,108.920
36,107.480
37,108.160
38,108.320
39,107.960
40,107.640
41,106.720
42,108.240
43,108.440
44,107.440
45,106.000
46,106.080
47,106.680
48,106.880
49,106.760
50,105.000
51,105.960
52,108.200
53,107.080
54,105.960
55,106.080
56,107.520
57,107.680
58,106.360
59,107.680
60,107.080
61,107.080
62,108.800
63,106.960
64,107.280
65,106.800
66,107.720
67,107.000
68,107.120
69,106.080
70,106.560
71,105.440
72,107.960
73,108.440
74,107.240
75,106.640
76,106.520
77,105.520
78,105.720
79,106.120
80,107.080
81,106.640
82,106.560
83,106.440
84,106.040
85,107.160
86,106.880
87,107.080
88,105.520
89,108.320
90,107.880
91,105.000
92,105.080
93,111.080
94,107.880
95,107.800
96,105.360
97,106.520
