 ,Mean
1,104.600
2,106.360
3,104.640
4,106.400
5,104.000
6,103.240
7,106.760
8,103.040
9,103.120
10,102.760
11,104.320
12,105.920
13,107.600
14,104.240
15,105.080
16,105.240
17,105.080
18,104.240
19,104.280
20,104.600
21,104.560
22,104.680
23,104.600
24,105.960
25,104.240
26,105.480
27,105.040
28,104.600
29,105.240
30,104.720
31,105.480
32,105.000
33,103.680
34,104.800
35,106.520
36,105.240
37,104.520
38,105.320
39,104.960
40,105.560
41,105.040
42,105.480
43,105.600
44,106.440
45,105.040
46,105.040
47,105.640
48,105.600
49,105.000
50,105.360
51,105.520
52,105.520
53,104.840
54,106.200
55,105.320
56,105.240
57,105.800
58,106.520
59,105.840
60,107.680
61,105.720
62,105.960
63,107.640
64,107.320
65,105.720
66,104.760
67,106.760
68,106.800
69,105.840
70,103.920
71,103.080
72,103.600
73,104.320
74,104.760
75,103.480
76,103.400
77,104.440
78,104.560
79,104.720
80,104.040
81,104.560
82,103.480
83,102.840
84,103.880
85,103.600
86,102.440
87,103.280
88,104.160
89,105.880
90,105.080
91,105.960
92,105.480
93,105.920
94,105.600
95,104.600
96,105.840
97,106.280
