 ,Mean
1,100.200
2,100.320
3,100.600
4,100.440
5,100.520
6,99.920
7,100.360
8,100.360
9,100.240
10,100.120
11,100.360
12,100.520
13,99.840
14,100.200
15,100.000
16,100.360
17,100.560
18,99.880
19,100.360
20,99.680
21,100.480
22,100.840
23,99.640
24,100.400
25,99.600
26,99.760
27,99.560
28,101.200
29,100.600
30,100.360
31,100.360
32,99.720
33,100.040
34,100.080
35,99.920
36,100.400
37,99.760
38,100.480
39,100.120
40,99.280
41,100.600
42,100.120
43,100.240
44,100.400
45,100.280
46,99.880
47,100.080
48,100.160
49,100.000
50,100.840
51,99.720
52,99.480
53,99.960
54,100.320
55,100.480
56,100.320
57,100.440
58,101.080
59,100.560
60,100.240
61,100.000
62,100.880
63,100.560
64,100.440
65,100.400
66,100.120
67,100.280
68,99.920
69,100.400
70,100.680
71,100.480
72,99.800
73,99.920
74,100.600
75,100.320
76,100.640
77,100.120
78,99.960
79,100.320
80,100.080
81,100.040
82,99.800
83,100.440
84,99.360
85,101.040
86,101.040
87,100.800
88,99.440
89,100.400
90,100.120
91,99.640
92,100.040
93,99.880
94,100.160
95,99.600
96,100.520
97,100.320
