 ,Mean
1,103.320
2,103.960
3,102.960
4,102.880
5,102.920
6,102.360
7,102.840
8,102.280
9,103.960
10,103.000
11,103.000
12,103.200
13,103.480
14,103.560
15,103.280
16,103.760
17,103.320
18,103.120
19,103.680
20,103.960
21,104.720
22,103.880
23,103.960
24,103.880
25,103.560
26,104.080
27,104.200
28,103.720
29,104.040
30,104.560
31,104.440
32,105.040
33,105.560
34,105.000
35,105.040
36,104.480
37,104.640
38,104.160
39,105.280
40,105.280
41,104.720
42,105.840
43,105.920
44,105.600
45,105.360
46,105.640
47,105.920
48,105.400
49,106.440
50,105.560
51,106.720
52,105.400
53,106.760
54,106.000
55,105.560
56,106.640
57,105.160
58,106.040
59,105.800
60,104.240
61,106.440
62,106.800
63,105.880
64,107.960
65,105.600
66,106.120
67,106.120
68,104.880
69,105.680
70,105.880
71,107.000
72,104.840
73,105.520
74,106.200
75,106.080
76,106.680
77,105.600
78,107.640
79,107.000
80,106.440
81,106.800
82,106.760
83,106.640
84,106.120
85,107.920
86,108.040
87,106.280
88,106.360
89,107.200
90,107.120
91,107.440
92,107.280
93,106.760
94,108.400
95,108.560
96,108.320
97,110.440
