 ,Mean
1,106.027
2,105.368
3,106.052
4,106.276
5,105.585
6,106.090
7,105.149
8,105.683
9,105.775
10,106.298
11,106.214
12,106.036
13,106.246
14,106.347
15,106.188
16,106.601
17,106.513
18,106.899
19,106.277
20,106.290
21,106.453
22,106.840
23,106.840
24,106.922
25,106.762
26,107.610
27,106.768
28,107.286
29,107.618
30,106.934
31,107.345
32,106.693
33,107.236
34,107.646
35,107.470
36,106.820
37,107.382
38,107.128
39,106.947
40,107.427
41,107.007
42,108.007
43,107.399
44,107.124
45,107.424
46,107.749
47,107.283
48,107.737
49,107.832
50,107.111
51,107.425
52,107.973
53,107.467
54,108.600
55,107.910
56,107.974
57,107.549
58,107.961
59,107.721
60,107.158
61,108.558
62,108.060
63,108.195
64,108.130
65,108.640
66,108.526
67,108.381
68,108.297
69,108.089
70,108.276
71,108.768
72,107.999
73,108.613
74,108.306
75,108.532
76,108.145
77,108.219
78,108.123
79,108.377
80,108.217
81,108.854
82,108.604
83,108.354
84,108.541
85,108.412
86,108.490
87,109.094
88,109.087
89,109.004
90,109.685
91,109.715
92,109.659
93,108.383
94,109.476
95,109.525
96,109.993
97,109.869
