 ,Mean
1,107.530
2,107.510
3,106.384
4,106.554
5,106.613
6,106.641
7,106.748
8,106.139
9,106.356
10,106.942
11,106.393
12,106.271
13,106.374
14,106.780
15,105.968
16,106.220
17,106.572
18,107.299
19,107.423
20,107.184
21,107.430
22,106.893
23,106.985
24,106.642
25,106.887
26,106.229
27,107.237
28,107.067
29,106.302
30,106.855
31,106.800
32,106.984
33,106.725
34,106.315
35,106.530
36,106.713
37,106.727
38,106.635
39,106.510
40,106.970
41,106.636
42,106.679
43,106.553
44,106.946
45,106.566
46,106.209
47,106.941
48,106.959
49,107.094
50,106.917
51,106.543
52,106.337
53,107.068
54,106.835
55,107.089
56,107.207
57,107.316
58,106.950
59,106.851
60,106.951
61,106.590
62,107.345
63,106.705
64,107.098
65,107.402
66,106.780
67,107.080
68,107.113
69,106.565
70,106.677
71,106.779
72,106.725
73,106.822
74,107.141
75,107.053
76,107.043
77,106.883
78,107.138
79,107.147
80,106.997
81,107.405
82,107.501
83,107.913
84,107.612
85,107.788
86,106.918
87,107.115
88,107.785
89,107.090
90,106.707
91,107.021
92,106.638
93,107.556
94,107.071
95,107.363
96,107.423
97,107.996
