 ,Mean
1,100.480
2,100.800
3,100.120
4,100.800
5,100.360
6,100.160
7,100.200
8,100.440
9,100.920
10,100.920
11,100.280
12,100.640
13,100.040
14,100.240
15,100.360
16,100.280
17,100.560
18,100.120
19,100.080
20,100.400
21,100.680
22,100.760
23,100.400
24,100.000
25,100.160
26,99.960
27,100.080
28,100.160
29,101.160
30,100.920
31,100.560
32,100.920
33,100.640
34,100.320
35,100.520
36,100.640
37,100.560
38,100.480
39,100.000
40,100.920
41,100.600
42,100.480
43,100.800
44,99.800
45,100.960
46,100.480
47,100.240
48,100.720
49,100.360
50,100.920
51,100.400
52,100.440
53,100.960
54,100.200
55,100.120
56,100.560
57,100.640
58,101.080
59,99.560
60,100.760
61,100.400
62,99.840
63,99.960
64,100.720
65,100.560
66,100.200
67,101.280
68,100.720
69,100.920
70,101.080
71,100.600
72,100.360
73,100.280
74,100.520
75,100.640
76,100.960
77,100.720
78,100.400
79,100.400
80,100.440
81,100.360
82,100.200
83,100.520
84,99.680
85,100.120
86,100.320
87,100.200
88,100.360
89,100.440
90,100.440
91,100.440
92,100.760
93,100.480
94,101.200
95,100.360
96,100.560
97,100.600
