 ,Mean
1,109.304
2,108.158
3,108.554
4,107.839
5,107.523
6,107.747
7,107.525
8,107.502
9,107.342
10,107.414
11,107.484
12,107.528
13,107.809
14,108.146
15,107.994
16,107.868
17,107.931
18,108.222
19,107.740
20,108.000
21,108.110
22,108.381
23,107.884
24,108.038
25,107.609
26,107.796
27,107.309
28,108.204
29,107.574
30,107.989
31,107.920
32,108.416
33,108.193
34,107.371
35,107.349
36,108.028
37,108.563
38,108.718
39,108.736
40,108.872
41,108.464
42,107.780
43,108.515
44,108.535
45,108.348
46,108.992
47,109.053
48,108.848
49,108.957
50,108.784
51,108.393
52,109.260
53,108.947
54,109.258
55,109.255
56,108.815
57,109.346
58,109.547
59,108.133
60,109.011
61,109.071
62,110.016
63,110.280
64,110.235
65,109.724
66,109.349
67,109.279
68,109.934
69,109.643
70,109.051
71,109.719
72,109.856
73,109.254
74,110.041
75,109.063
76,109.659
77,110.170
78,109.812
79,109.311
80,110.093
81,109.845
82,109.778
83,109.858
84,109.763
85,110.107
86,110.332
87,110.507
88,110.235
89,110.405
90,110.800
91,110.125
92,110.696
93,111.113
94,110.100
95,110.232
96,110.731
97,110.457
