20200311_MKY3472_08_RGB_BS_x547y517,1,2
20200310_MKY0583_04_RGB_BS_x1159y863,0,2
20200311_MKY3483_06_RGB_BS_x287y219,1,2
20200310_MKY0578_05_RGB_BS_x381y43,1,2
20200310_MKY0578_10_RGB_BS_x913y333,1,2
20200310_MKY0578_01_RGB_BS_x242y342,1,2
20200310_MKY3497_05_RGB_BS_x233y447,0,2
20200311_MKY3471_15_RGB_BS_x880y861,1,2
20200310_MKY0583_15_RGB_BS_x727y391,0,2
20200311_MKY3454_15_RGB_BS_x186y463,1,2
20200310_MKY3497_04_RGB_BS_x579y95,1,2
20200311_MKY3485_15_RGB_BS_x1063y541,1,2
20200310_MKY0583_12_RGB_BS_x1019y733,0,2
20200311_MKY3454_07_RGB_BS_x881y944,1,2
20200310_MKY3497_08_RGB_BS_x735y332,0,2
20200310_MKY3487_12_RGB_BS_x511y914,0,2
20200311_MKY3485_13_RGB_BS_x1255y209,1,2
20200311_MKY3485_15_RGB_BS_x977y427,1,2
20200310_MKY3487_12_RGB_BS_x1127y832,0,2
20200310_MKY3487_02_RGB_BS_x248y235,0,2
20200310_MKY3487_07_RGB_BS_x1281y605,0,2
20200311_MKY3454_09_RGB_BS_x671y51,1,2
20200311_MKY3483_08_RGB_BS_x785y467,1,2
20200311_MKY3483_02_RGB_BS_x366y817,1,2
20200310_MKY0578_04_RGB_BS_x1185y283,1,2
20200311_MKY3454_15_RGB_BS_x164y421,1,2
20200311_MKY3472_15_RGB_BS_x623y901,1,2
20200310_MKY3496_15_RGB_BS_x1284y391,1,2
20200310_MKY3487_07_RGB_BS_x202y47,0,2
20200310_MKY0583_03_RGB_BS_x181y271,0,2
20200311_MKY3485_02_RGB_BS_x817y570,0,2
20200310_MKY3496_02_RGB_BS_x65y809,1,2
20200311_MKY3454_12_RGB_BS_x501y325,1,2
20200311_MKY3485_10_RGB_BS_x1133y205,1,2
20200310_MKY3496_13_RGB_BS_x577y945,1,2
20200310_MKY0583_08_RGB_BS_x375y155,0,2
20200310_MKY3487_05_RGB_BS_x149y547,1,2
20200311_MKY3485_04_RGB_BS_x437y572,1,2
20200310_MKY0583_10_RGB_BS_x183y895,0,2
20200311_MKY3472_08_RGB_BS_x1103y583,1,2
20200311_MKY3472_08_RGB_BS_x515y711,1,2
20200311_MKY3483_02_RGB_BS_x558y197,1,2
20200311_MKY3471_13_RGB_BS_x1247y603,1,2
20200310_MKY3496_09_RGB_BS_x1125y81,1,2
20200311_MKY3483_01_RGB_BS_x169y402,1,2
