20200314_MKY0578_01_RGB_BS_x662y958,1,3
20200314_MKY0583_08_RGB_BS_x352y457,0,3
20200314_MKY3497_03_RGB_BS_x197y844,1,3
20200314_MKY3487_14_RGB_BS_x369y786,0,3
20200314_MKY3496_08_RGB_BS_x1142y561,1,3
20200314_MKY0583_02_RGB_BS_x873y60,0,3
20200314_MKY0583_07_RGB_BS_x717y654,0,3
20200314_MKY3487_04_RGB_BS_x104y682,0,3
20200314_MKY3497_02_RGB_BS_x160y344,1,3
20200314_MKY3497_15_RGB_BS_x765y246,0,3
20200314_MKY3497_13_RGB_BS_x323y353,0,3
20200314_MKY0578_10_RGB_BS_x1105y510,1,3
20200314_MKY3497_11_RGB_BS_x102y25,0,3
20200314_MKY3496_10_RGB_BS_x889y644,1,3
20200314_MKY3487_13_RGB_BS_x1271y338,0,3
20200314_MKY3497_03_RGB_BS_x541y824,1,3
20200314_MKY3497_13_RGB_BS_x708y772,0,3
20200314_MKY0578_01_RGB_BS_x1213y689,1,3
20200314_MKY0578_06_RGB_BS_x688y903,1,3
20200314_MKY0578_05_RGB_BS_x1059y284,1,3
20200314_MKY0578_11_RGB_BS_x958y698,1,3
20200314_MKY3496_15_RGB_BS_x1091y573,1,3
20200314_MKY0578_07_RGB_BS_x492y344,1,3
20200314_MKY0583_04_RGB_BS_x1128y701,1,3
20200314_MKY3487_02_RGB_BS_x526y474,0,3
20200314_MKY3496_01_RGB_BS_x168y397,1,3
20200314_MKY0578_02_RGB_BS_x1198y632,1,3
20200314_MKY3497_08_RGB_BS_x110y97,0,3
20200314_MKY0578_04_RGB_BS_x455y799,1,3
20200314_MKY0583_01_RGB_BS_x350y614,0,3
20200314_MKY3496_04_RGB_BS_x884y658,1,3
20200314_MKY3487_15_RGB_BS_x149y306,0,3
20200314_MKY3487_12_RGB_BS_x144y810,0,3
20200314_MKY3487_12_RGB_BS_x477y493,0,3
20200314_MKY3496_11_RGB_BS_x794y771,1,3
20200314_MKY0583_11_RGB_BS_x725y928,0,3
20200314_MKY0578_09_RGB_BS_x101y534,1,3
20200314_MKY3487_06_RGB_BS_x32y324,0,3
20200314_MKY0578_09_RGB_BS_x1265y422,1,3
20200314_MKY0578_02_RGB_BS_x127y733,1,3
20200314_MKY3496_08_RGB_BS_x1269y3,1,3
20200314_MKY3487_05_RGB_BS_x432y513,0,3
20200314_MKY3497_12_RGB_BS_x1040y738,0,3
20200314_MKY3487_07_RGB_BS_x238y97,0,3
20200314_MKY0583_01_RGB_BS_x651y932,0,3
20200314_MKY0583_10_RGB_BS_x973y228,1,3
20200314_MKY3487_12_RGB_BS_x577y465,0,3
20200314_MKY3487_04_RGB_BS_x885y565,0,3
20200314_MKY3496_06_RGB_BS_x629y85,1,3
20200314_MKY3496_05_RGB_BS_x1287y68,1,3
20200314_MKY3496_05_RGB_BS_x264y673,1,3
20200314_MKY0583_01_RGB_BS_x1111y6,1,3
20200314_MKY0578_02_RGB_BS_x1193y261,1,3
20200314_MKY3487_06_RGB_BS_x89y845,0,3
20200314_MKY3487_14_RGB_BS_x552y884,0,3
20200314_MKY0578_05_RGB_BS_x759y560,1,3
20200314_MKY0583_03_RGB_BS_x793y129,0,3
20200314_MKY3487_09_RGB_BS_x778y371,0,3
20200314_MKY0578_06_RGB_BS_x321y491,1,3
20200314_MKY0583_05_RGB_BS_x316y451,0,3
20200314_MKY3496_05_RGB_BS_x851y725,1,3
20200314_MKY3487_14_RGB_BS_x1098y329,0,3
20200314_MKY0578_01_RGB_BS_x528y931,1,3
20200314_MKY3487_05_RGB_BS_x659y976,0,3
20200314_MKY3496_01_RGB_BS_x106y809,1,3
20200314_MKY0583_12_RGB_BS_x101y833,0,3
20200314_MKY3487_04_RGB_BS_x476y392,0,3
20200314_MKY3487_12_RGB_BS_x1156y686,0,3
20200314_MKY0578_07_RGB_BS_x100y638,1,3
20200314_MKY0583_12_RGB_BS_x1035y629,0,3
20200314_MKY3497_12_RGB_BS_x771y287,1,3
20200314_MKY0578_15_RGB_BS_x7y373,1,3
20200314_MKY3497_12_RGB_BS_x584y837,0,3
20200314_MKY3497_04_RGB_BS_x452y148,1,3
20200314_MKY0583_14_RGB_BS_x625y914,0,3
20200314_MKY0578_11_RGB_BS_x1244y38,1,3
20200314_MKY3496_13_RGB_BS_x223y735,1,3
20200314_MKY3497_13_RGB_BS_x324y939,1,3
20200314_MKY3487_11_RGB_BS_x10y17,0,3
20200314_MKY0578_03_RGB_BS_x825y224,1,3
20200314_MKY0578_02_RGB_BS_x1121y285,0,3
20200314_MKY3497_08_RGB_BS_x410y723,1,3
20200314_MKY0583_04_RGB_BS_x219y339,0,3
20200314_MKY3496_03_RGB_BS_x214y330,1,3
20200314_MKY3487_10_RGB_BS_x712y385,0,3
20200314_MKY0578_06_RGB_BS_x907y694,1,3
