20190802_MKY3564_01_Cell03,0,1
20190802_MKY3564_03_Cell08,0,1
20190802_MKY3563_01_Cell02,1,1
20190802_MKY3564_05_Cell08,0,1
20190802_MKY3569_07_Cell01,1,1
20190802_MKY3564_04_Cell05,0,1
20190802_MKY3569_07_Cell04,1,1
20190802_MKY3563_01_Cell07,1,1
20190802_MKY3563_08_Cell08,1,1
20190802_MKY3569_04_Cell03,1,1
20190802_MKY3569_03_Cell04,1,1
20190802_MKY3564_05_Cell07,0,1
20190802_MKY3569_02_Cell07,0,1
20190802_MKY3563_08_Cell04,1,1
20190802_MKY3569_05_Cell03,1,1
20190802_MKY3563_01_Cell01,1,1
20190802_MKY3564_01_Cell01,0,1
20190802_MKY3564_01_Cell02,0,1
20190802_MKY3563_05_Cell04,1,1
20190802_MKY3564_06_Cell03,0,1
20190802_MKY3569_02_Cell04,1,1
20190802_MKY3564_02_Cell02,0,1
20190802_MKY3563_06_Cell02,1,1
20190802_MKY3569_06_Cell05,1,1
20190802_MKY3563_05_Cell03,1,1
20190802_MKY3564_02_Cell01,0,1
20190802_MKY3564_02_Cell04,0,1
20190802_MKY3563_06_Cell05,1,1
20190802_MKY3563_07_Cell04,0,1
20190802_MKY3564_02_Cell06,0,1
20190802_MKY3564_06_Cell01,0,1
20190802_MKY3564_07_Cell02,0,1
20190802_MKY3563_03_Cell05,1,1
20190802_MKY3563_06_Cell01,1,1
20190802_MKY3569_02_Cell02,1,1
20190802_MKY3569_03_Cell07,1,1
20190802_MKY3563_07_Cell01,1,1
20190802_MKY3563_08_Cell07,0,1
20190802_MKY3563_04_Cell02,1,1
20190802_MKY3564_02_Cell03,0,1
20190802_MKY3564_03_Cell04,0,1
20190802_MKY3563_06_Cell03,1,1
20190802_MKY3563_01_Cell05,1,1
20190802_MKY3564_06_Cell04,0,1
20190802_MKY3564_07_Cell06,0,1
20190802_MKY3564_05_Cell05,0,1
20190802_MKY3569_03_Cell06,1,1
20190802_MKY3569_01_Cell04,1,1
20190802_MKY3569_04_Cell01,1,1
20190802_MKY3563_02_Cell02,1,1
20190802_MKY3569_06_Cell03,1,1
20190802_MKY3563_05_Cell05,1,1
20190802_MKY3564_03_Cell06,0,1
20190802_MKY3564_05_Cell03,0,1
20190802_MKY3564_03_Cell05,0,1
20190802_MKY3563_04_Cell04,1,1
20190802_MKY3563_04_Cell01,1,1
20190802_MKY3563_05_Cell02,1,1
20190802_MKY3563_07_Cell02,1,1
20190802_MKY3569_05_Cell02,1,1
20190802_MKY3564_05_Cell02,0,1
20190802_MKY3569_04_Cell05,1,1
20190802_MKY3569_05_Cell05,1,1
20190802_MKY3569_03_Cell02,0,1
20190802_MKY3569_01_Cell06,0,1
20190802_MKY3563_02_Cell01,1,1
20190802_MKY3564_04_Cell02,0,1
20190802_MKY3564_03_Cell09,0,1
20190802_MKY3569_04_Cell02,1,1
20190802_MKY3569_06_Cell01,1,1
20190802_MKY3569_01_Cell01,1,1
20190802_MKY3564_05_Cell06,0,1
20190802_MKY3564_03_Cell02,0,1
20190802_MKY3563_02_Cell06,1,1
20190802_MKY3564_06_Cell05,0,1
20190802_MKY3563_01_Cell04,0,1
20190802_MKY3569_06_Cell02,1,1
20190802_MKY3569_07_Cell03,1,1
20190802_MKY3563_02_Cell05,1,1
20190802_MKY3564_04_Cell01,0,1
20190802_MKY3569_01_Cell02,1,1
20190802_MKY3569_01_Cell03,1,1
20190802_MKY3563_06_Cell04,0,1
20190802_MKY3563_08_Cell09,1,1
20190802_MKY3564_04_Cell03,0,1
20190802_MKY3563_05_Cell01,0,1
20190802_MKY3563_02_Cell03,0,1
20190802_MKY3569_03_Cell05,1,1
20190802_MKY3569_05_Cell01,1,1
20190802_MKY3563_08_Cell02,1,1
20190802_MKY3569_07_Cell02,1,1
20190802_MKY3563_03_Cell03,1,1
20190802_MKY3564_05_Cell01,0,1
20190802_MKY3569_05_Cell04,0,1
20190802_MKY3564_03_Cell01,0,1
20190802_MKY3563_04_Cell03,1,1
20190802_MKY3564_04_Cell04,0,1
20190802_MKY3564_05_Cell04,0,1
20190802_MKY3564_06_Cell02,0,1
20190802_MKY3564_02_Cell05,0,1
20190802_MKY3564_07_Cell04,0,1
20190802_MKY3569_02_Cell03,0,1
20190802_MKY3569_06_Cell04,1,1
20190802_MKY3569_03_Cell03,1,1
20190802_MKY3564_03_Cell03,0,1
20190802_MKY3564_03_Cell07,0,1
20190802_MKY3569_02_Cell06,1,1
20190802_MKY3569_01_Cell05,1,1
20190802_MKY3564_07_Cell05,0,1
20190802_MKY3563_08_Cell05,1,1
20190802_MKY3569_03_Cell01,1,1
20190802_MKY3563_08_Cell01,1,1
20190802_MKY3563_01_Cell06,1,1
20190802_MKY3563_03_Cell04,1,1
20190802_MKY3564_07_Cell03,0,1
20190802_MKY3563_01_Cell03,1,1
20190802_MKY3569_02_Cell08,1,1
20190802_MKY3563_08_Cell10,1,1
20190802_MKY3569_02_Cell05,1,1
20190802_MKY3563_02_Cell04,1,1
20190802_MKY3563_03_Cell02,1,1
20190802_MKY3563_07_Cell03,1,1
20190802_MKY3563_06_Cell06,1,1
20190802_MKY3569_04_Cell04,1,1
20190802_MKY3569_02_Cell01,0,1
20190802_MKY3563_03_Cell01,1,1
20190802_MKY3563_08_Cell03,1,1
20190802_MKY3564_07_Cell01,0,1
20190802_MKY3563_08_Cell06,1,1
